0.496877,0.993754,-1.17073e-07,-0.508,0.3048,0,0.508,-0.8128,-0.2032,0.2032,-0.2032,0.2032,
0.496877,0.993754,-1.17073e-07,-0.508,0.3048,0,0.508,-0.8128,-0.2032,0.2032,-0.2032,0.2032,
0.501177,0.993546,0.00880797,-0.508,0.4064,0,0.508,-0.7112,-0.1016,0.2032,-0.2032,0.2032,
0.505395,0.997562,0.0132273,-0.508,0.3048,0,0.508,-0.8128,-0.2032,0.2032,0.2032,0.2032,
0.505395,0.997562,0.0132273,-0.508,0.3048,0,0.508,-0.8128,-0.2032,0.2032,0.2032,0.2032,
0.507356,0.994609,0.0201019,-0.508,0.4064,0,0.508,-0.7112,-0.1016,0.2032,-0.1016,0.2032,
0.50869,0.995529,0.0218512,-0.508,0.4064,0,0.508,-0.7112,-0.1016,0.2032,0,0.2032,
0.50869,0.995529,0.0218512,-0.508,0.4064,0,0.508,-0.7112,-0.1016,0.2032,0,0.2032,
0.510281,0.99687,0.0236926,-0.508,0.3048,0,0.508,-0.8128,-0.2032,0.1016,0.2032,0.2032,
0.510281,0.99687,0.0236926,-0.508,0.3048,0,0.508,-0.8128,-0.2032,0.1016,0.2032,0.2032,
0.510281,0.99687,0.0236926,-0.508,0.3048,0,0.508,-0.8128,-0.2032,0.1016,0.2032,0.2032,
0.510845,0.993702,0.027989,-0.508,0.4064,0,0.508,-0.8128,-0.2032,0.2032,-0.2032,0.2032,
0.513008,0.995724,0.0302909,-0.508,0.3048,0,0.508,-0.8128,-0.2032,0.1016,0.1016,0.2032,
0.513429,0.994757,0.0321016,-0.508,0.4064,0,0.4064,-0.8128,-0.2032,0.2032,-0.1016,0.2032,
0.513521,0.99672,0.0303216,-0.508,0.508,0,0.508,-0.7112,-0.1016,-0.2032,-0.1016,0.2032,
0.513776,0.995635,0.0319174,-0.508,0.508,0,0.508,-0.7112,-0.1016,0.2032,0,0.2032,
0.5138,0.996419,0.0311808,-0.508,0.508,0,0.508,-0.7112,-0.1016,0.2032,0.1016,0.2032,
0.514374,0.995756,0.0329914,-0.508,0.4064,0,0.508,-0.7112,-0.1016,0.1016,0.1016,0.2032,
0.51445,0.996707,0.0321936,-0.508,0.3048,0,0.508,-0.8128,-0.2032,0,0.2032,0.2032,
