0,0.761067,0.993439,0.528695,-0.508,-0.508,0,0.4064,-0.508,0,0.1016,-0.1016,0.2032,
1,0.751556,0.994795,0.508317,-0.508,-0.508,0,0.4064,-0.508,0,-0.1016,0,0.2032,
2,0.731255,0.994365,0.468144,-0.508,-0.508,0,0.4064,-0.508,0,0.1016,0.1016,0.2032,
3,0.781309,0.99246,0.570157,-0.3048,-0.4064,0,0.4064,-0.508,0,0.1016,0.1016,0.2032,
5,0.760467,0.993406,0.527529,-0.3048,-0.4064,0,0.4064,-0.508,0,0,0.2032,0.2032,
6,0.796455,0.993107,0.599804,-0.3048,-0.4064,0,0.508,0,0,0,0.2032,0.2032,
7,0.735236,0.994472,0.476,-0.3048,-0.7112,-0.1016,0.508,0,0,0,0.2032,0.2032,
8,0.727578,0.996004,0.459152,-0.3048,-0.7112,-0.1016,0.508,0,0,-0.2032,0.1016,0.2032,
9,0.799293,0.995776,0.602811,-0.508,0.508,0,0.508,0,0,-0.2032,0.1016,0.2032,
10,0.800541,0.995661,0.60542,-0.508,0.508,0,0.508,0,0,0.1016,0.2032,0.2032,
11,0.836176,0.993584,0.678769,-0.4064,0,0,0.508,0,0,0.1016,0.2032,0.2032,
12,0.662496,0.995014,0.329978,-0.4064,-0.9144,-0.3048,0.508,0,0,0.1016,0.2032,0.2032,
13,0.57451,0.995754,0.153265,-0.4064,-0.9144,-0.3048,0.508,0.2032,0,0.1016,0.2032,0.2032,
14,0.551918,0.996238,0.107599,-0.4064,-0.9144,-0.3048,0.508,0.4064,0,0.1016,0.2032,0.2032,
15,0.554121,0.998649,0.109594,-0.4064,-0.9144,-0.3048,0.508,0.4064,0,-0.2032,0.1016,0.2032,
16,0.712543,0.99598,0.429106,-0.4064,-0.9144,-0.3048,0.4064,-0.1016,0,-0.2032,0.1016,0.2032,
17,0.710212,0.993864,0.426559,-0.4064,-0.9144,-0.3048,0.4064,-0.1016,0,0,0.2032,0.2032,
18,0.726447,0.991994,0.460901,-0.4064,-0.9144,-0.3048,0.3048,0,0,0,0.2032,0.2032,
19,0.732329,0.992126,0.472533,-0.4064,-0.9144,-0.3048,0.3048,0,0,-0.1016,0.1016,0.2032,
20,0.7148,0.996045,0.433556,-0.4064,-0.9144,-0.3048,0.4064,-0.508,0,-0.1016,0.1016,0.2032,
21,0.729551,0.994795,0.464308,-0.4064,-0.9144,-0.3048,0.4064,-0.3048,0,-0.1016,0.1016,0.2032,
23,0.699034,0.995355,0.402713,-0.4064,-0.9144,-0.3048,0.4064,-0.3048,0,0.2032,0.2032,0.2032,
