0,0.685411,0.994134,0.376688,-0.4064,0.2032,0,0.3048,-0.8128,-0.2032,-0.2032,-0.1016,0.2032,
1,0.870178,0.991492,0.748864,-0.4064,0.2032,0,0.3048,0.2032,0,-0.2032,-0.1016,0.2032,
2,0.821665,0.993901,0.649429,-0.4064,0.2032,0,0.508,0.2032,0,-0.2032,-0.1016,0.2032,
3,0.745318,0.994411,0.496225,-0.4064,0.2032,0,0.508,-0.508,0,-0.2032,-0.1016,0.2032,
4,0.814752,0.992565,0.636938,-0.4064,0.2032,0,0.3048,-0.508,0,-0.2032,-0.1016,0.2032,
5,0.721046,0.994142,0.44795,-0.4064,0.508,0,0.3048,-0.508,0,-0.2032,-0.1016,0.2032,
6,0.694816,0.994683,0.394948,-0.508,0.508,0,0.3048,-0.508,0,-0.2032,-0.1016,0.2032,
7,0.685473,0.992693,0.378253,-0.508,0.508,0,0.3048,-0.508,0,0.2032,-0.1016,0.2032,
8,0.859792,0.990728,0.728855,-0.508,0.508,0,0.3048,-0.1016,0,0.2032,-0.1016,0.2032,
9,0.957855,0.989304,0.926406,-0.3048,0.2032,0,0.3048,-0.1016,0,0.2032,-0.1016,0.2032,
10,0.945252,0.988497,0.902007,-0.3048,0.2032,0,0.3048,-0.1016,0,0,0.1016,0.2032,
11,0.85441,0.991842,0.716978,-0.3048,0.2032,0,0.508,0.4064,0,0,0.1016,0.2032,
12,0.84139,0.992994,0.689786,-0.3048,0.2032,0,0.508,0.4064,0,-0.2032,0,0.2032,
13,0.558592,0.997923,0.119261,-0.3048,-0.9144,-0.3048,0.508,0.4064,0,-0.2032,0,0.2032,
15,0.696303,0.99689,0.395716,-0.3048,-0.9144,-0.3048,0.508,0,0,-0.2032,0,0.2032,
16,0.711357,0.993087,0.429628,-0.3048,-0.9144,-0.3048,0.508,0,0,0,0,0.2032,
17,0.818586,0.992776,0.644396,-0.508,0,0,0.508,0,0,0,0,0.2032,
18,0.876818,0.989855,0.76378,-0.3048,-0.2032,0,0.508,0,0,0,0,0.2032,
19,0.873943,0.990337,0.75755,-0.3048,-0.2032,0,0.508,0,0,0.1016,0,0.2032,
20,0.869101,0.991148,0.747054,-0.3048,-0.2032,0,0.508,0,0,0.2032,-0.2032,0.2032,
21,0.880939,0.98923,0.772649,-0.3048,-0.2032,0,0.3048,0.2032,0,0.2032,-0.2032,0.2032,
22,0.696178,0.993542,0.398815,-0.3048,-0.9144,-0.3048,0.3048,0.2032,0,0.2032,-0.2032,0.2032,
23,0.734655,0.992818,0.476491,-0.4064,-0.7112,-0.1016,0.3048,0.2032,0,0.2032,-0.2032,0.2032,
24,0.75989,0.992374,0.527406,-0.4064,-0.7112,-0.1016,0.3048,0.2032,0,0.2032,0,0.2032,
26,0.860987,0.992475,0.729499,-0.508,0.2032,0,0.3048,0.2032,0,0.2032,0,0.2032,
27,0.873871,0.992372,0.755371,-0.508,0.2032,0,0.3048,0.2032,0,0.1016,0.1016,0.2032,
28,0.840801,0.990679,0.690922,-0.508,0.2032,0,0.3048,0.2032,0,0.1016,-0.1016,0.2032,
29,0.763739,0.991755,0.535723,-0.508,0.2032,0,0.3048,-0.508,0,0.1016,-0.1016,0.2032,
30,0.790385,0.99266,0.588111,-0.508,0.2032,0,0.4064,0.4064,0,0.1016,-0.1016,0.2032,
31,0.786438,0.995047,0.57783,-0.508,0.2032,0,0.4064,0.4064,0,-0.2032,-0.2032,0.2032,
32,0.649393,0.99649,0.302296,-0.508,-0.6096,0,0.4064,0.4064,0,-0.2032,-0.2032,0.2032,
33,0.621758,0.99766,0.245857,-0.508,-0.6096,0,0.4064,0.4064,0,-0.2032,0.2032,0.2032,
34,0.701962,0.996393,0.407531,-0.508,-0.6096,0,0.4064,0.1016,0,-0.2032,0.2032,0.2032,
35,0.740255,0.993462,0.487049,-0.508,-0.6096,0,0.4064,0.1016,0,0.2032,-0.1016,0.2032,
36,0.74129,0.995133,0.487448,-0.508,-0.6096,0,0.4064,0.1016,0,-0.2032,-0.2032,0.2032,
37,0.842646,0.992897,0.692395,-0.508,-0.1016,0,0.4064,0.1016,0,-0.2032,-0.2032,0.2032,
38,0.7282,0.995713,0.460686,-0.3048,-0.8128,-0.2032,0.4064,0.1016,0,-0.2032,-0.2032,0.2032,
39,0.808777,0.993781,0.623772,-0.508,0.2032,0,0.4064,0.1016,0,-0.2032,-0.2032,0.2032,
40,0.779627,0.995235,0.564019,-0.508,0.2032,0,0.4064,0.508,0,-0.2032,-0.2032,0.2032,
41,0.773864,0.993653,0.554076,-0.508,0.2032,0,0.3048,-0.508,0,-0.2032,-0.2032,0.2032,
42,0.802203,0.99426,0.610146,-0.508,0.2032,0,0.4064,0.2032,0,-0.2032,-0.2032,0.2032,
43,0.734216,0.994764,0.473668,-0.508,0.2032,0,0.4064,-0.508,0,-0.2032,-0.2032,0.2032,
44,0.78676,0.995569,0.577952,-0.4064,-0.6096,0,0.4064,-0.508,0,-0.2032,-0.2032,0.2032,
45,0.78114,0.993351,0.568929,-0.4064,-0.6096,0,0.3048,0.2032,0,-0.2032,-0.2032,0.2032,
46,0.885677,0.989774,0.78158,-0.3048,0.1016,0,0.3048,0.2032,0,-0.2032,-0.2032,0.2032,
47,0.884979,0.990282,0.779677,-0.3048,0.1016,0,0.4064,-0.1016,0,-0.2032,-0.2032,0.2032,
48,0.812983,0.992373,0.633593,-0.3048,0.4064,0,0.4064,-0.1016,0,-0.2032,-0.2032,0.2032,
49,0.529199,0.994993,0.0634053,-0.3048,0.4064,0,0.508,-0.8128,-0.2032,-0.2032,-0.2032,0.2032,
50,0.716971,0.998299,0.435643,-0.4064,-0.8128,-0.2032,0.508,-0.8128,-0.2032,-0.2032,-0.2032,0.2032,
51,0.705955,0.996429,0.41548,-0.4064,-0.8128,-0.2032,0.508,-0.8128,-0.2032,-0.1016,-0.1016,0.2032,
52,0.613522,0.995827,0.231218,-0.4064,-0.8128,-0.2032,0.508,0.2032,0,-0.1016,-0.1016,0.2032,
53,0.731928,0.995835,0.468021,-0.4064,-0.8128,-0.2032,0.508,-0.508,0,-0.1016,-0.1016,0.2032,
54,0.729141,0.99462,0.463663,-0.4064,-0.8128,-0.2032,0.508,-0.508,0,0.2032,-0.1016,0.2032,
55,0.666921,0.99395,0.339891,-0.4064,0.4064,0,0.508,-0.508,0,0.2032,-0.1016,0.2032,
56,0.69848,0.99305,0.40391,-0.4064,0.4064,0,0.3048,-0.6096,0,0.2032,-0.1016,0.2032,
57,0.723574,0.993796,0.453351,-0.4064,0.4064,0,0.3048,-0.6096,0,-0.1016,0.1016,0.2032,
58,0.69848,0.99305,0.40391,-0.4064,0.4064,0,0.3048,-0.6096,0,0.2032,-0.1016,0.2032,
59,0.816619,0.992064,0.641174,-0.3048,-0.4064,0,0.3048,-0.6096,0,0.2032,-0.1016,0.2032,
60,0.749638,0.993721,0.505555,-0.508,-0.6096,0,0.3048,-0.6096,0,0.2032,-0.1016,0.2032,
61,0.807098,0.992081,0.622115,-0.4064,-0.2032,0,0.3048,-0.6096,0,0.2032,-0.1016,0.2032,
62,0.771119,0.99384,0.548398,-0.3048,-0.8128,-0.2032,0.3048,-0.6096,0,0.2032,-0.1016,0.2032,
63,0.753824,0.994022,0.513626,-0.3048,-0.8128,-0.2032,0.3048,-0.6096,0,0.2032,0,0.2032,
64,0.714225,0.995845,0.432605,-0.3048,-0.8128,-0.2032,0.3048,-0.6096,0,0.2032,0.2032,0.2032,
65,0.688714,0.995769,0.38166,-0.4064,0.4064,0,0.3048,-0.6096,0,0.2032,0.2032,0.2032,
68,0.705421,0.993827,0.417014,-0.4064,0.4064,0,0.3048,-0.6096,0,0.1016,0.1016,0.2032,
69,0.766206,0.992853,0.539559,-0.3048,-0.508,0,0.3048,-0.6096,0,0.1016,0.1016,0.2032,
70,0.733705,0.993344,0.474067,-0.3048,-0.508,0,0.4064,0.4064,0,0.1016,0.1016,0.2032,
71,0.730706,0.99376,0.467653,-0.3048,-0.508,0,0.4064,0.4064,0,-0.1016,0.1016,0.2032,
72,0.797963,0.992594,0.603333,-0.3048,-0.508,0,0.4064,0.1016,0,-0.1016,0.1016,0.2032,
74,0.822561,0.991826,0.653296,-0.3048,-0.508,0,0.4064,0.1016,0,-0.1016,-0.1016,0.2032,
75,0.821723,0.991746,0.6517,-0.3048,-0.508,0,0.4064,0.1016,0,0.1016,0,0.2032,
76,0.734786,0.992957,0.476614,-0.508,-0.6096,0,0.4064,0.1016,0,0.1016,0,0.2032,
77,0.72059,0.993814,0.447367,-0.508,-0.6096,0,0.508,0,0,0.1016,0,0.2032,
78,0.750687,0.991706,0.509667,-0.508,-0.6096,0,0.3048,0.2032,0,0.1016,0,0.2032,
80,0.819185,0.990599,0.647772,-0.508,-0.6096,0,0.3048,-0.1016,0,0.1016,0,0.2032,
81,0.868235,0.990029,0.74644,-0.4064,0.4064,0,0.3048,-0.1016,0,0.1016,0,0.2032,
82,0.746432,0.992773,0.500092,-0.4064,0.4064,0,0.4064,-0.4064,0,0.1016,0,0.2032,
85,0.808363,0.991725,0.625,-0.4064,0.4064,0,0.4064,-0.2032,0,0.1016,0,0.2032,
87,0.809492,0.993492,0.625491,-0.4064,0.4064,0,0.508,0.2032,0,0.1016,0,0.2032,
88,0.802082,0.99457,0.609594,-0.4064,0.4064,0,0.508,0.2032,0,0.2032,0,0.2032,
89,0.854538,0.992038,0.717039,-0.3048,0,0,0.508,0.2032,0,0.2032,0,0.2032,
90,0.69754,0.994731,0.40035,-0.3048,-0.7112,-0.1016,0.508,0.2032,0,0.2032,0,0.2032,
91,0.709916,0.994653,0.425178,-0.508,-0.4064,0,0.508,0.2032,0,0.2032,0,0.2032,
93,0.765723,0.993483,0.537963,-0.508,-0.4064,0,0.4064,-0.4064,0,0.2032,0,0.2032,
95,0.758282,0.995694,0.520869,-0.508,-0.4064,0,0.4064,-0.4064,0,-0.2032,0.1016,0.2032,
96,0.745115,0.995479,0.494752,-0.508,-0.4064,0,0.4064,0.2032,0,-0.2032,0.1016,0.2032,
97,0.735135,0.995804,0.474466,-0.508,-0.4064,0,0.3048,0.508,0,-0.2032,0.1016,0.2032,
