0,0.844106,0.991091,0.697121,-0.4064,-0.1016,0,0.3048,-0.4064,0,0.2032,0,0.2032,
1,0.782038,0.99266,0.571415,-0.508,-0.508,0,0.3048,-0.4064,0,0.2032,0,0.2032,
2,0.771851,0.993155,0.550546,-0.508,-0.508,0,0.4064,-0.3048,0,0.2032,0,0.2032,
3,0.7584,0.993046,0.523754,-0.4064,0.508,0,0.4064,-0.3048,0,0.2032,0,0.2032,
5,0.771904,0.994245,0.549564,-0.4064,0.508,0,0.4064,-0.3048,0,-0.2032,0.1016,0.2032,
6,0.769805,0.993912,0.545697,-0.4064,0.508,0,0.4064,-0.3048,0,0,0.2032,0.2032,
7,0.78597,0.992974,0.578965,-0.3048,-0.508,0,0.4064,-0.3048,0,0,0.2032,0.2032,
8,0.807786,0.992107,0.623465,-0.3048,-0.508,0,0.4064,-0.3048,0,0.1016,0.1016,0.2032,
9,0.788225,0.992606,0.583845,-0.3048,-0.508,0,0.4064,0.2032,0,0.1016,0.1016,0.2032,
10,0.793747,0.992877,0.594617,-0.3048,-0.508,0,0.4064,0.2032,0,0.2032,-0.1016,0.2032,
11,0.797539,0.992266,0.602811,-0.3048,-0.508,0,0.4064,0.2032,0,-0.1016,-0.1016,0.2032,
12,0.731053,0.993625,0.468481,-0.3048,-0.7112,-0.1016,0.4064,0.2032,0,-0.1016,-0.1016,0.2032,
13,0.76256,0.995013,0.530107,-0.3048,-0.7112,-0.1016,0.4064,0.2032,0,0.2032,0.2032,0.2032,
14,0.717711,0.99407,0.441352,-0.3048,-0.7112,-0.1016,0.4064,0.2032,0,0,0.2032,0.2032,
15,0.699776,0.996194,0.403357,-0.3048,-0.7112,-0.1016,0.4064,0.2032,0,-0.2032,0.2032,0.2032,
16,0.763443,0.995921,0.530966,-0.508,-0.3048,0,0.4064,0.2032,0,-0.2032,0.2032,0.2032,
17,0.849088,0.99553,0.702645,-0.4064,0.508,0,0.4064,0.2032,0,-0.2032,0.2032,0.2032,
18,0.832756,0.994447,0.671066,-0.4064,0.508,0,0.4064,-0.1016,0,-0.2032,0.2032,0.2032,
19,0.837125,0.994652,0.679597,-0.508,0,0,0.4064,-0.1016,0,-0.2032,0.2032,0.2032,
20,0.840001,0.995954,0.684047,-0.508,0,0,0.4064,0.3048,0,-0.2032,0.2032,0.2032,
21,0.836678,0.993789,0.679567,-0.508,0,0,0.4064,0.3048,0,-0.1016,0.1016,0.2032,
22,0.852116,0.992626,0.711607,-0.508,0,0,0.4064,0,0,-0.1016,0.1016,0.2032,
23,0.856342,0.992514,0.720169,-0.508,0,0,0.4064,0,0,-0.2032,-0.1016,0.2032,
24,0.765551,0.994735,0.536368,-0.508,0,0,0.508,-0.508,0,-0.2032,-0.1016,0.2032,
25,0.782735,0.993165,0.572305,-0.3048,0.2032,0,0.508,-0.508,0,-0.2032,-0.1016,0.2032,
26,0.736804,0.996993,0.476614,-0.4064,-0.7112,-0.1016,0.508,-0.508,0,-0.2032,-0.1016,0.2032,
27,0.721301,0.996155,0.446446,-0.4064,-0.7112,-0.1016,0.508,0,0,-0.2032,-0.1016,0.2032,
28,0.736424,0.994883,0.477965,-0.4064,-0.7112,-0.1016,0.508,0,0,-0.1016,-0.2032,0.2032,
29,0.767769,0.994198,0.541339,-0.3048,-0.7112,-0.1016,0.508,0,0,-0.1016,-0.2032,0.2032,
30,0.804105,0.991619,0.616591,-0.3048,0.4064,0,0.508,0,0,-0.1016,-0.2032,0.2032,
31,0.557625,0.992705,0.122545,-0.3048,0.4064,0,0.508,-0.9144,-0.3048,-0.1016,-0.2032,0.2032,
33,0.56685,0.994827,0.138872,-0.3048,0.4064,0,0.508,-0.9144,-0.3048,-0.2032,-0.1016,0.2032,
34,0.56204,0.992421,0.13166,-0.3048,0.4064,0,0.508,-0.9144,-0.3048,0.1016,-0.1016,0.2032,
38,0.727513,0.991118,0.463909,-0.3048,-0.2032,0,0.508,-0.9144,-0.3048,0.1016,-0.1016,0.2032,
39,0.86656,0.989873,0.743248,-0.3048,-0.2032,0,0.508,-0.3048,0,0.1016,-0.1016,0.2032,
40,0.807314,0.991622,0.623005,-0.4064,0.1016,0,0.508,-0.3048,0,0.1016,-0.1016,0.2032,
41,0.668098,0.992377,0.343819,-0.4064,0.1016,0,0.4064,-0.8128,-0.2032,0.1016,-0.1016,0.2032,
42,0.719606,0.99209,0.447121,-0.4064,0.1016,0,0.4064,-0.7112,-0.1016,0.1016,-0.1016,0.2032,
43,0.640534,0.99335,0.287718,-0.508,0.2032,0,0.4064,-0.7112,-0.1016,0.1016,-0.1016,0.2032,
44,0.805486,0.992017,0.618954,-0.508,0.2032,0,0.3048,0.4064,0,0.1016,-0.1016,0.2032,
45,0.799727,0.992592,0.606862,-0.508,0.2032,0,0.3048,0.4064,0,-0.1016,-0.2032,0.2032,
46,0.795311,0.991893,0.598729,-0.4064,0.3048,0,0.3048,0.4064,0,-0.1016,-0.2032,0.2032,
47,0.862516,0.993998,0.731034,-0.4064,0.3048,0,0.3048,0.4064,0,-0.2032,0.1016,0.2032,
48,0.840262,0.993746,0.686779,-0.4064,0.3048,0,0.3048,0.4064,0,-0.2032,0,0.2032,
49,0.801253,0.992666,0.609839,-0.4064,0.3048,0,0.3048,0.4064,0,0.2032,-0.1016,0.2032,
50,0.795311,0.991893,0.598729,-0.4064,0.3048,0,0.3048,0.4064,0,-0.1016,-0.2032,0.2032,
51,0.809618,0.990769,0.628468,-0.4064,0.3048,0,0.4064,-0.2032,0,-0.1016,-0.2032,0.2032,
52,0.822475,0.991162,0.653787,-0.4064,0.3048,0,0.4064,-0.2032,0,-0.1016,-0.1016,0.2032,
53,0.845413,0.991617,0.699208,-0.508,-0.2032,0,0.4064,-0.2032,0,-0.1016,-0.1016,0.2032,
54,0.800676,0.992956,0.608397,-0.508,-0.2032,0,0.4064,0.3048,0,-0.1016,-0.1016,0.2032,
55,0.809048,0.994016,0.624079,-0.508,-0.2032,0,0.4064,0.3048,0,-0.2032,-0.1016,0.2032,
56,0.815592,0.993968,0.637215,-0.508,-0.2032,0,0.508,-0.2032,0,-0.2032,-0.1016,0.2032,
57,0.734527,0.996674,0.472379,-0.4064,-0.8128,-0.2032,0.508,-0.2032,0,-0.2032,-0.1016,0.2032,
58,0.544769,0.997928,0.0916093,-0.4064,-0.8128,-0.2032,0.508,0.508,0,-0.2032,-0.1016,0.2032,
59,0.551088,0.994638,0.107537,-0.4064,-0.8128,-0.2032,0.508,0.508,0,0.1016,0,0.2032,
60,0.543286,0.994994,0.0915786,-0.508,-0.7112,-0.1016,0.508,0.508,0,0.1016,0,0.2032,
61,0.733225,0.993027,0.473422,-0.4064,-0.3048,0,0.508,0.508,0,0.1016,0,0.2032,
62,0.690594,0.993206,0.387982,-0.3048,-0.508,0,0.508,0.508,0,0.1016,0,0.2032,
63,0.556408,0.994998,0.117819,-0.508,-0.8128,-0.2032,0.508,0.508,0,0.1016,0,0.2032,
64,0.76499,0.993398,0.536582,-0.4064,0.508,0,0.508,0.508,0,0.1016,0,0.2032,
65,0.779327,0.993346,0.565308,-0.508,0,0,0.508,0.508,0,0.1016,0,0.2032,
66,0.600568,0.99401,0.207126,-0.3048,-0.7112,-0.1016,0.508,0.508,0,0.1016,0,0.2032,
68,0.556408,0.994998,0.117819,-0.508,-0.8128,-0.2032,0.508,0.508,0,0.1016,0,0.2032,
69,0.555706,0.996079,0.115333,-0.508,-0.8128,-0.2032,0.508,0.508,0,0,0.1016,0.2032,
71,0.561814,0.995006,0.128621,-0.3048,-0.8128,-0.2032,0.508,0.508,0,0,0.1016,0.2032,
72,0.566764,0.994166,0.139363,-0.3048,-0.8128,-0.2032,0.508,0.508,0,0.1016,0,0.2032,
74,0.694653,0.993559,0.395746,-0.4064,-0.4064,0,0.508,0.508,0,0.1016,0,0.2032,
75,0.693857,0.994669,0.393046,-0.4064,-0.4064,0,0.508,0.508,0,-0.1016,0.1016,0.2032,
77,0.558425,0.995993,0.120857,-0.3048,-0.8128,-0.2032,0.508,0.508,0,-0.1016,0.1016,0.2032,
78,0.761656,0.993758,0.529554,-0.3048,-0.8128,-0.2032,0.4064,-0.2032,0,-0.1016,0.1016,0.2032,
80,0.786554,0.993192,0.579916,-0.3048,-0.8128,-0.2032,0.4064,-0.2032,0,-0.1016,-0.1016,0.2032,
82,0.882859,0.990215,0.775503,-0.4064,-0.2032,0,0.4064,-0.2032,0,-0.1016,-0.1016,0.2032,
83,0.738095,0.992792,0.483397,-0.4064,-0.2032,0,0.508,-0.8128,-0.2032,-0.1016,-0.1016,0.2032,
85,0.870657,0.990546,0.750767,-0.4064,-0.2032,0,0.4064,-0.3048,0,-0.1016,-0.1016,0.2032,
86,0.865104,0.99009,0.740118,-0.4064,-0.2032,0,0.4064,-0.3048,0,0,-0.1016,0.2032,
87,0.806083,0.992598,0.619568,-0.4064,-0.2032,0,0.4064,-0.3048,0,0.1016,0.2032,0.2032,
88,0.692065,0.994246,0.389885,-0.508,-0.9144,-0.3048,0.4064,-0.3048,0,0.1016,0.2032,0.2032,
