0,0.71741,0.995218,0.439602,-0.4064,-0.6096,0,0.4064,-0.8128,-0.2032,-0.1016,-0.1016,0.2032,
3,0.690551,0.994225,0.386877,-0.4064,-0.6096,0,0.3048,0.508,0,-0.1016,-0.1016,0.2032,
7,0.679645,0.994081,0.36521,-0.4064,-0.6096,0,0.3048,0.508,0,0,0.1016,0.2032,
9,0.675374,0.994069,0.356678,-0.4064,-0.6096,0,0.3048,0.508,0,0.2032,-0.1016,0.2032,
10,0.674803,0.994124,0.355481,-0.4064,-0.6096,0,0.3048,0.508,0,0.2032,0,0.2032,
11,0.62659,0.994464,0.258716,-0.4064,-0.7112,-0.1016,0.3048,0.508,0,0.2032,0,0.2032,
17,0.618722,0.997295,0.240149,-0.4064,-0.7112,-0.1016,0.3048,0.508,0,-0.2032,0.2032,0.2032,
33,0.595832,0.997796,0.193868,-0.508,-0.7112,-0.1016,0.3048,0.508,0,-0.2032,0.2032,0.2032,
35,0.590361,0.995293,0.185428,-0.508,-0.7112,-0.1016,0.3048,0.508,0,0.1016,0.2032,0.2032,
63,0.572172,0.995468,0.148877,-0.4064,-0.8128,-0.2032,0.3048,0.508,0,0.1016,0.2032,0.2032,
64,0.558293,0.995914,0.120673,-0.4064,-0.8128,-0.2032,0.508,0.3048,0,0.1016,0.2032,0.2032,
81,0.530159,0.996145,0.0641726,-0.508,-0.8128,-0.2032,0.508,0.3048,0,0.1016,0.2032,0.2032,
150,0.529763,0.996059,0.0634666,-0.508,-0.8128,-0.2032,0.508,0.3048,0,0.2032,0.1016,0.2032,
182,0.526082,0.99907,0.0530934,-0.508,-0.8128,-0.2032,0.508,0.3048,0,-0.2032,0.2032,0.2032,
