0,0.717755,0.995386,0.440124,-0.4064,-0.6096,0,0.508,-0.4064,0,0,0.2032,0.2032,
5,0.713564,0.99569,0.431439,-0.508,-0.508,0,0.508,-0.4064,0,0,0.2032,0.2032,
6,0.705668,0.995857,0.41548,-0.508,-0.6096,0,0.508,-0.4064,0,0,0.2032,0.2032,
8,0.6653,0.996909,0.333691,-0.508,-0.6096,0,0.4064,-0.9144,-0.3048,0,0.2032,0.2032,
10,0.641521,0.996858,0.286183,-0.3048,-0.9144,-0.3048,0.4064,-0.9144,-0.3048,0,0.2032,0.2032,
18,0.635654,0.997524,0.273785,-0.3048,-0.9144,-0.3048,0.4064,-0.9144,-0.3048,-0.1016,0.2032,0.2032,
22,0.626978,0.996129,0.257826,-0.3048,-0.6096,0,0.4064,-0.9144,-0.3048,-0.1016,0.2032,0.2032,
23,0.576421,0.996876,0.155966,-0.508,0.4064,0,0.4064,-0.9144,-0.3048,-0.1016,0.2032,0.2032,
26,0.569129,0.997084,0.141174,-0.508,0.4064,0,0.4064,-0.9144,-0.3048,0.1016,0.2032,0.2032,
27,0.557806,0.992453,0.123159,-0.508,0.4064,0,0.4064,-0.9144,-0.3048,0.1016,-0.2032,0.2032,
34,0.546369,0.99183,0.100908,-0.4064,0.3048,0,0.4064,-0.9144,-0.3048,0.1016,-0.2032,0.2032,
85,0.54246,0.991775,0.0931439,-0.4064,0.3048,0,0.508,-0.9144,-0.3048,0.1016,-0.2032,0.2032,
238,0.518171,0.991933,0.0444083,-0.4064,0.3048,0,0.508,-0.8128,-0.2032,0.1016,-0.2032,0.2032,
247,0.506528,0.991941,0.0211145,-0.4064,0.4064,0,0.508,-0.8128,-0.2032,0.1016,-0.2032,0.2032,
254,0.500127,0.993379,0.00687451,-0.4064,0.4064,0,0.508,-0.8128,-0.2032,0.2032,-0.2032,0.2032,
277,0.496877,0.993754,-1.17073e-07,-0.508,0.3048,0,0.508,-0.8128,-0.2032,0.2032,-0.2032,0.2032,
