0,0.786067,0.994611,0.577523,-0.508,-0.4064,0,0.3048,-0.4064,0,-0.2032,0.1016,0.2032,
2,0.769935,0.994204,0.545667,-0.508,-0.4064,0,0.3048,-0.4064,0,-0.1016,0.2032,0.2032,
5,0.756003,0.994513,0.517493,-0.508,-0.508,0,0.3048,-0.4064,0,-0.1016,0.2032,0.2032,
8,0.722944,0.995881,0.450006,-0.508,-0.508,0,0.3048,-0.6096,0,-0.1016,0.2032,0.2032,
10,0.697262,0.996906,0.397619,-0.508,-0.9144,-0.3048,0.3048,-0.6096,0,-0.1016,0.2032,0.2032,
11,0.661488,0.99846,0.324515,-0.508,-0.9144,-0.3048,0.508,-0.9144,-0.3048,-0.1016,0.2032,0.2032,
13,0.568062,0.997865,0.138258,-0.508,-0.9144,-0.3048,0.508,0.4064,0,-0.1016,0.2032,0.2032,
15,0.559722,0.997391,0.122054,-0.508,-0.9144,-0.3048,0.4064,0.4064,0,-0.1016,0.2032,0.2032,
21,0.55651,0.997349,0.11567,-0.508,-0.9144,-0.3048,0.4064,0.4064,0,0.2032,0.2032,0.2032,
26,0.542188,0.99688,0.0874968,-0.508,-0.8128,-0.2032,0.4064,0.4064,0,0.2032,0.2032,0.2032,
35,0.539233,0.998212,0.080254,-0.508,-0.8128,-0.2032,0.4064,0.4064,0,-0.2032,0.1016,0.2032,
54,0.538784,0.995963,0.0816045,-0.508,-0.8128,-0.2032,0.4064,0.4064,0,0.2032,-0.2032,0.2032,
72,0.534992,0.99593,0.0740547,-0.508,-0.8128,-0.2032,0.4064,0.4064,0,0.1016,0.2032,0.2032,
147,0.529636,0.996326,0.062945,-0.508,-0.8128,-0.2032,0.508,0.4064,0,0.1016,0.2032,0.2032,
201,0.52916,0.996141,0.0621777,-0.508,-0.8128,-0.2032,0.508,0.4064,0,0.2032,0.1016,0.2032,
264,0.523061,0.997203,0.0489197,-0.508,-0.8128,-0.2032,0.508,0.4064,0,0.2032,0.2032,0.2032,
