0,0.77626,0.999612,0.552909,-0.6096,-0.6096,0,-0.3048,0.508,0,0.508,0.4064,0,0.2032,-0.6096,0,
1,0.737991,0.99952,0.476462,-0.508,-0.508,0,-0.3048,0.508,0,0.508,0.4064,0,0.2032,-0.6096,0,
3,0.725036,0.999537,0.450534,-0.508,-0.508,0,-0.3048,0.508,0,0.508,0.4064,0,0.2032,-0.508,0,
5,0.675995,0.999263,0.352727,-0.4064,-0.4064,0,-0.3048,0.508,0,0.508,0.4064,0,0.2032,-0.508,0,
10,0.607147,0.999144,0.21515,-0.4064,-0.4064,0,-0.3048,0.4064,0,0.508,0.4064,0,0.2032,-0.508,0,
14,0.57788,0.999001,0.15676,-0.4064,-0.4064,0,-0.3048,0.4064,0,0.4064,0.4064,0,0.2032,-0.508,0,
27,0.544198,0.998668,0.0897274,-0.4064,-0.4064,0,-0.3048,0.4064,0,0.3048,0.4064,0,0.2032,-0.508,0,
37,0.522545,0.998505,0.0465853,-0.3048,-0.4064,0,-0.3048,0.4064,0,0.3048,0.4064,0,0.2032,-0.508,0,
49,0.521714,0.998809,0.0446184,-0.3048,-0.4064,0,-0.508,0.4064,0,0.3048,0.4064,0,0.2032,-0.508,0,
52,0.506164,0.998625,0.013702,-0.3048,-0.4064,0,-0.508,0.4064,0,0.3048,0.4064,0,0.2032,-0.4064,0,
120,0.49926,0.998521,-5.36073e-07,-0.3048,-0.4064,0,-0.4064,0.4064,0,0.3048,0.4064,0,0.2032,-0.4064,0,
