0,0.72497,0.999195,0.450745,-0.508,-0.508,0,-0.3048,0.4064,0,0.6096,0.6096,0,0.3048,-0.508,0,
1,0.772979,0.999233,0.546726,-0.508,-0.508,0,-0.3048,0.4064,0,0.6096,0.6096,0,0.4064,-0.6096,0,
2,0.888072,0.999304,0.776841,-0.508,-0.508,0,-0.6096,0.508,0,0.6096,0.6096,0,0.4064,-0.6096,0,
3,0.749115,0.999283,0.498946,-0.508,-0.508,0,-0.6096,0.508,0,0.6096,0.6096,0,0.2032,-0.508,0,
4,0.78206,0.999126,0.564995,-0.508,-0.508,0,-0.6096,0.6096,0,0.6096,0.6096,0,0.2032,-0.508,0,
5,0.948041,0.999018,0.897063,-0.508,-0.508,0,-0.6096,0.6096,0,0.6096,0.6096,0,0.508,-0.6096,0,
6,0.864797,0.998845,0.730748,-0.508,-0.508,0,-0.6096,0.6096,0,0.3048,0.4064,0,0.508,-0.6096,0,
7,0.932204,0.999245,0.865163,-0.508,-0.508,0,-0.6096,0.6096,0,0.4064,0.508,0,0.508,-0.6096,0,
8,0.829405,0.998889,0.659922,-0.3048,-0.508,0,-0.6096,0.6096,0,0.4064,0.508,0,0.508,-0.6096,0,
9,0.825899,0.999255,0.652544,-0.3048,-0.508,0,-0.3048,0.6096,0,0.4064,0.508,0,0.508,-0.6096,0,
10,0.825805,0.999207,0.652403,-0.3048,-0.508,0,-0.6096,0.508,0,0.4064,0.508,0,0.508,-0.6096,0,
11,0.782457,0.998935,0.565979,-0.3048,-0.4064,0,-0.6096,0.508,0,0.4064,0.508,0,0.508,-0.6096,0,
13,0.739912,0.999218,0.480607,-0.3048,-0.4064,0,-0.508,0.4064,0,0.4064,0.508,0,0.508,-0.6096,0,
14,0.74393,0.998892,0.488968,-0.3048,-0.4064,0,-0.508,0.4064,0,0.3048,0.6096,0,0.508,-0.6096,0,
15,0.701394,0.9987,0.404089,-0.3048,-0.4064,0,-0.3048,0.4064,0,0.3048,0.6096,0,0.508,-0.6096,0,
16,0.721214,0.998851,0.443578,-0.3048,-0.4064,0,-0.4064,0.4064,0,0.3048,0.6096,0,0.508,-0.6096,0,
17,0.611159,0.998737,0.223581,-0.3048,-0.4064,0,-0.4064,0.4064,0,0.3048,0.6096,0,0.2032,-0.508,0,
18,0.644446,0.998701,0.290191,-0.3048,-0.4064,0,-0.4064,0.4064,0,0.6096,0.6096,0,0.2032,-0.508,0,
19,0.700777,0.99873,0.402825,-0.3048,-0.4064,0,-0.4064,0.508,0,0.6096,0.6096,0,0.2032,-0.508,0,
20,0.704938,0.998761,0.411116,-0.3048,-0.4064,0,-0.508,0.508,0,0.6096,0.6096,0,0.2032,-0.508,0,
21,0.693481,0.999033,0.387929,-0.3048,-0.4064,0,-0.508,0.508,0,0.6096,0.508,0,0.2032,-0.508,0,
22,0.701192,0.998998,0.403387,-0.3048,-0.4064,0,-0.508,0.508,0,0.508,0.6096,0,0.2032,-0.508,0,
23,0.765819,0.999667,0.53197,-0.6096,-0.6096,0,-0.508,0.508,0,0.508,0.6096,0,0.2032,-0.508,0,
24,0.764005,0.999692,0.528317,-0.6096,-0.6096,0,-0.508,0.508,0,0.6096,0.508,0,0.2032,-0.508,0,
