0,0.758631,0.987524,0.529738,-0.1016,-0.1016,0,0.1016,0.2032,0,
1,0.638274,0.991658,0.28489,-0.1016,-0.1016,0,0.6096,0.1016,0,
3,0.62826,0.999032,0.257489,-0.508,-0.3048,0,0.6096,0.1016,0,
8,0.584097,0.998824,0.16937,-0.4064,-0.3048,0,0.6096,0.1016,0,
9,0.539466,0.998849,0.0800819,-0.4064,-0.3048,0,0.1016,0.508,0,
16,0.53029,0.995184,0.0653953,-0.4064,-0.3048,0,0.2032,0.1016,0,
21,0.513871,0.997784,0.0299576,-0.4064,-0.3048,0,0.2032,0.3048,0,
93,0.503962,0.996599,0.0113254,-0.2032,-0.3048,0,0.2032,0.3048,0,
271,0.498643,0.997286,0,-0.3048,-0.3048,0,0.2032,0.3048,0,
550,0.498643,0.997285,0,-0.3048,-0.3048,0,0.3048,0.2032,0,
