0,0.684905,0.995412,0.374397,-0.1016,-0.2032,0,-0.508,0.3048,0,
1,0.568306,0.999611,0.137001,-0.1016,-0.6096,0,-0.508,0.3048,0,
5,0.561346,0.998989,0.123703,0.2032,-0.4064,0,-0.508,0.3048,0,
7,0.543223,0.997157,0.0892883,0.3048,0,0,-0.508,0.3048,0,
53,0.541444,0.996888,0.0860003,0.3048,0,0,-0.508,0.2032,0,
74,0.541231,0.996535,0.0859273,0.3048,0,0,-0.508,0,0,
78,0.54093,0.998782,0.0830776,0.3048,-0.4064,0,-0.508,0,0,
82,0.530289,0.995183,0.0653953,0.3048,-0.4064,0,-0.1016,0.2032,0,
86,0.516633,0.997097,0.0361683,0.3048,-0.4064,0,-0.3048,0.1016,0,
88,0.505374,0.996573,0.0141751,0.3048,-0.4064,0,-0.2032,0.2032,0,
97,0.505374,0.996573,0.0141751,0.4064,-0.3048,0,-0.2032,0.2032,0,
