0,0.636571,0.999578,0.273564,0,-0.6096,0,-0.4064,0.6096,0,
2,0.604752,0.99834,0.211165,0,-0.6096,0,-0.1016,0.4064,0,
9,0.557875,0.999281,0.116469,0,-0.6096,0,0.4064,0.3048,0,
10,0.538458,0.998368,0.0785474,-0.4064,-0.1016,0,0.4064,0.3048,0,
11,0.529603,0.997536,0.0616689,-0.4064,-0.1016,0,0.4064,0.1016,0,
66,0.527873,0.996342,0.0594038,-0.3048,-0.1016,0,0.4064,0.1016,0,
165,0.518065,0.997184,0.0389449,-0.3048,-0.1016,0,0.4064,0.3048,0,
189,0.514206,0.99787,0.0305422,-0.2032,-0.3048,0,0.4064,0.3048,0,
205,0.503962,0.996599,0.0113254,-0.2032,-0.3048,0,0.2032,0.3048,0,
298,0.498643,0.997286,0,-0.3048,-0.3048,0,0.2032,0.3048,0,
333,0.498643,0.997285,0,-0.3048,-0.3048,0,0.3048,0.2032,0,
