0,0.72403,0.98854,0.459521,0,-0.1016,0,-0.4064,0.2032,0,
1,0.700035,0.988189,0.411881,0,-0.1016,0,-0.1016,0.4064,0,
2,0.67548,0.988765,0.362195,0,-0.1016,0,0,0.508,0,
3,0.591258,0.998825,0.183691,-0.2032,-0.508,0,0,0.508,0,
4,0.567864,0.999458,0.136271,-0.2032,-0.508,0,-0.3048,0.6096,0,
8,0.558915,0.998511,0.119319,0.4064,0,0,-0.3048,0.6096,0,
12,0.547338,0.995377,0.0992986,0.1016,-0.2032,0,-0.3048,0.6096,0,
29,0.535218,0.996858,0.0735788,0.2032,-0.2032,0,-0.3048,0.6096,0,
52,0.511539,0.996627,0.0264504,0.2032,-0.2032,0,-0.3048,0.4064,0,
98,0.511539,0.996627,0.0264504,0.2032,-0.2032,0,-0.4064,0.3048,0,
