0,0.561446,0.995901,0.126991,0.1016,-0.3048,0,-0.3048,0.2032,0,
1,0.596292,0.997641,0.194944,0.1016,-0.3048,0,0.6096,0.508,0,
2,0.543508,0.997581,0.0894345,0.1016,-0.3048,0,-0.6096,0.4064,0,
4,0.592046,0.997332,0.18676,0.1016,-0.3048,0,0.6096,0.6096,0,
5,0.589999,0.994481,0.185518,0,-0.2032,0,0.6096,0.6096,0,
6,0.594779,0.997975,0.191583,-0.2032,-0.3048,0,0.6096,0.6096,0,
7,0.558871,0.995282,0.122461,-0.2032,-0.1016,0,0.6096,0.6096,0,
8,0.539572,0.995481,0.0836622,-0.2032,-0.1016,0,0.4064,0.4064,0,
9,0.595293,0.997543,0.193044,0.1016,-0.3048,0,0.4064,0.4064,0,
10,0.550164,0.997742,0.102587,0.1016,-0.3048,0,-0.508,0.508,0,
11,0.738442,0.998804,0.47808,0.6096,-0.508,0,-0.508,0.508,0,
12,0.731148,0.999707,0.46259,-0.508,-0.2032,0,-0.508,0.508,0,
13,0.5341,0.99842,0.0697793,-0.508,-0.2032,0,0.1016,0.4064,0,
14,0.746368,0.991202,0.501534,-0.508,-0.2032,0,-0.1016,0.1016,0,
15,0.702709,0.994999,0.410419,-0.508,-0.2032,0,-0.1016,0.2032,0,
16,0.553058,0.999218,0.106898,-0.508,-0.2032,0,0.2032,0.508,0,
17,0.660262,0.999247,0.321277,0.508,-0.2032,0,0.2032,0.508,0,
18,0.675413,0.999081,0.351746,-0.2032,-0.6096,0,0.2032,0.508,0,
19,0.557143,0.998767,0.11552,0.2032,-0.4064,0,0.2032,0.508,0,
20,0.682301,0.998681,0.365921,-0.508,-0.6096,0,0.2032,0.508,0,
21,0.706938,0.996661,0.417215,-0.508,-0.6096,0,-0.3048,0.1016,0,
22,0.533191,0.997479,0.0689025,0.4064,-0.508,0,-0.3048,0.1016,0,
23,0.565656,0.99928,0.132033,0.4064,-0.508,0,0.1016,0.6096,0,
24,0.713211,0.99949,0.426933,0.4064,-0.508,0,-0.6096,0.508,0,
25,0.710497,0.999615,0.42138,-0.6096,-0.3048,0,-0.6096,0.508,0,
26,0.559303,0.99841,0.120196,-0.6096,-0.3048,0,0,0.4064,0,
27,0.592782,0.998219,0.187345,0.2032,-0.6096,0,0,0.4064,0,
28,0.675416,0.999086,0.351746,0.2032,-0.6096,0,-0.2032,0.508,0,
29,0.564277,0.997253,0.131302,0.2032,-0.6096,0,-0.1016,0.3048,0,
31,0.566068,0.996741,0.135394,-0.2032,-0.4064,0,-0.1016,0.3048,0,
32,0.636018,0.999057,0.27298,-0.2032,-0.4064,0,0.508,0.6096,0,
33,0.536195,0.9964,0.0759901,-0.2032,-0.4064,0,0,0.3048,0,
36,0.625312,0.9992,0.251425,-0.2032,-0.4064,0,0.508,0.508,0,
37,0.516486,0.99622,0.0367529,-0.2032,-0.4064,0,0.2032,0.2032,0,
38,0.520935,0.99686,0.0450095,-0.3048,-0.508,0,0.2032,0.2032,0,
39,0.666386,0.999438,0.333333,-0.3048,-0.508,0,0.3048,0.508,0,
40,0.674079,0.998897,0.349262,-0.3048,-0.508,0,-0.4064,0.2032,0,
41,0.684279,0.999349,0.369209,-0.3048,-0.508,0,-0.508,0.2032,0,
42,0.622025,0.991894,0.252156,0.1016,-0.1016,0,-0.508,0.2032,0,
43,0.631297,0.999112,0.263481,0.508,-0.2032,0,-0.508,0.2032,0,
44,0.523743,0.997945,0.0495397,0.508,-0.2032,0,-0.2032,0.3048,0,
45,0.602916,0.999052,0.206781,0.508,-0.2032,0,0.1016,0.6096,0,
47,0.759961,0.988649,0.531273,0.1016,0,0,0.1016,0.6096,0,
48,0.578068,0.999114,0.157022,-0.6096,-0.3048,0,0.1016,0.6096,0,
49,0.638274,0.991658,0.28489,-0.1016,-0.1016,0,0.1016,0.6096,0,
50,0.650836,0.998661,0.30301,-0.508,-0.6096,0,0.1016,0.6096,0,
51,0.543901,0.998368,0.0894345,-0.3048,-0.3048,0,0.1016,0.6096,0,
52,0.609007,0.998812,0.219202,-0.3048,-0.3048,0,-0.3048,0.6096,0,
53,0.559637,0.999297,0.119977,0.508,-0.1016,0,-0.3048,0.6096,0,
54,0.6892,0.999107,0.379293,0.6096,-0.4064,0,-0.3048,0.6096,0,
55,0.565519,0.99959,0.131448,-0.4064,-0.6096,0,-0.3048,0.6096,0,
60,0.67436,0.989301,0.359418,0.1016,0,0,-0.3048,0.6096,0,
61,0.5887,0.9997,0.1777,-0.508,-0.508,0,-0.3048,0.6096,0,
62,0.586746,0.998496,0.174996,-0.508,-0.508,0,0.1016,0.4064,0,
64,0.659253,0.99986,0.318647,-0.508,-0.508,0,-0.508,0.4064,0,
65,0.549217,0.996871,0.101564,-0.508,-0.508,0,0.2032,0.2032,0,
66,0.642658,0.998893,0.286424,-0.508,-0.508,0,-0.3048,0.3048,0,
67,0.621626,0.998695,0.244556,-0.508,-0.6096,0,-0.3048,0.3048,0,
68,0.635821,0.992306,0.279337,-0.508,-0.6096,0,-0.1016,0.1016,0,
69,0.861723,0.981228,0.742218,0.1016,0,0,-0.1016,0.1016,0,
70,0.876109,0.983696,0.768523,0.1016,0,0,0,0.2032,0,
71,0.656524,0.994473,0.318574,-0.6096,-0.1016,0,0,0.2032,0,
72,0.607934,0.999005,0.216864,-0.6096,-0.1016,0,0,0.508,0,
73,0.584251,0.99482,0.173681,-0.1016,-0.2032,0,0,0.508,0,
74,0.54864,0.999078,0.0982025,0.508,-0.3048,0,0,0.508,0,
75,0.577153,0.99911,0.155195,-0.4064,-0.508,0,0,0.508,0,
76,0.560021,0.999262,0.12078,-0.4064,-0.508,0,-0.1016,0.508,0,
77,0.610629,0.999864,0.221394,-0.4064,-0.508,0,-0.508,0.6096,0,
78,0.593461,0.998263,0.18866,0.2032,-0.3048,0,-0.508,0.6096,0,
80,0.558979,0.998347,0.119611,0.2032,-0.3048,0,-0.508,0.4064,0,
81,0.514206,0.99787,0.0305422,0.2032,-0.3048,0,-0.4064,0.3048,0,
82,0.629841,0.998759,0.260924,-0.2032,-0.4064,0,-0.4064,0.3048,0,
83,0.559145,0.998532,0.119757,-0.2032,-0.4064,0,-0.1016,0.6096,0,
86,0.649485,0.998955,0.300015,-0.1016,-0.6096,0,-0.1016,0.6096,0,
87,0.585929,0.997007,0.17485,0.3048,-0.1016,0,-0.1016,0.6096,0,
89,0.584097,0.998823,0.16937,0.3048,-0.4064,0,-0.1016,0.6096,0,
90,0.565112,0.999288,0.130937,-0.508,-0.508,0,-0.1016,0.6096,0,
91,0.727371,0.999241,0.455502,-0.508,-0.508,0,0.508,0.6096,0,
92,0.616608,0.999473,0.233743,-0.508,-0.508,0,-0.3048,0.4064,0,
93,0.549217,0.996871,0.101564,-0.508,-0.508,0,0.2032,0.2032,0,
95,0.659253,0.99986,0.318647,-0.508,-0.508,0,-0.508,0.4064,0,
96,0.532319,0.997124,0.0675142,0.2032,-0.2032,0,-0.508,0.4064,0,
98,0.541324,0.99767,0.0849774,0.3048,-0.1016,0,-0.508,0.4064,0,
99,0.549421,0.996768,0.102075,0.3048,-0.1016,0,-0.2032,0.4064,0,
101,0.619846,0.998716,0.240976,0.1016,-0.6096,0,-0.2032,0.4064,0,
102,0.572732,0.999548,0.145916,0.1016,-0.6096,0,0.6096,0.3048,0,
103,0.680198,0.999077,0.361318,0.1016,-0.6096,0,-0.2032,0.6096,0,
104,0.598283,0.999284,0.197282,0.508,-0.3048,0,-0.2032,0.6096,0,
105,0.635316,0.998967,0.271665,0.1016,-0.508,0,-0.2032,0.6096,0,
106,0.620319,0.998712,0.241926,0.1016,-0.508,0,0,0.6096,0,
107,0.561096,0.998489,0.123703,0.4064,-0.2032,0,0,0.6096,0,
108,0.548248,0.996906,0.0995908,-0.1016,-0.3048,0,0,0.6096,0,
109,0.592046,0.997331,0.18676,-0.1016,-0.3048,0,-0.6096,0.6096,0,
111,0.633756,0.995263,0.272249,-0.1016,-0.2032,0,-0.6096,0.6096,0,
112,0.606724,0.994101,0.219348,-0.1016,-0.2032,0,0,0.4064,0,
113,0.551367,0.998466,0.104267,0.4064,-0.508,0,0,0.4064,0,
115,0.544983,0.997243,0.0927225,0.4064,-0.508,0,-0.3048,0,0,
117,0.554432,0.997145,0.11172,0.4064,-0.6096,0,-0.3048,0,0,
118,0.564905,0.996242,0.133567,0.3048,-0.3048,0,-0.3048,0,0,
119,0.5439,0.998365,0.0894345,0.3048,-0.3048,0,-0.6096,0.1016,0,
122,0.548305,0.998554,0.0980564,0.3048,-0.3048,0,-0.508,0.2032,0,
123,0.576961,0.998801,0.155122,0.3048,-0.3048,0,-0.508,0.3048,0,
124,0.662265,0.999381,0.32515,0.3048,-0.6096,0,-0.508,0.3048,0,
125,0.710776,0.998857,0.422695,-0.3048,-0.3048,0,-0.508,0.3048,0,
126,0.776234,0.99416,0.558308,-0.3048,-0.3048,0,-0.2032,0.1016,0,
127,0.604889,0.998978,0.210799,-0.3048,-0.3048,0,0.508,0.4064,0,
128,0.595117,0.994852,0.195382,0,-0.2032,0,0.508,0.4064,0,
129,0.581453,0.994778,0.168128,0,-0.2032,0,-0.508,0.6096,0,
130,0.654658,0.994322,0.314993,0,-0.2032,0,-0.6096,0.2032,0,
131,0.584927,0.998292,0.171562,0,-0.4064,0,-0.6096,0.2032,0,
133,0.568899,0.998458,0.13934,0,-0.4064,0,0.3048,0.6096,0,
134,0.558916,0.998512,0.119319,0,-0.4064,0,0.6096,0.3048,0,
136,0.568947,0.99892,0.138974,-0.2032,-0.4064,0,0.6096,0.3048,0,
137,0.549783,0.998514,0.101052,-0.2032,-0.4064,0,-0.1016,0.508,0,
139,0.530047,0.997914,0.0621803,-0.2032,-0.4064,0,0.4064,0.1016,0,
144,0.749066,0.99784,0.500292,0.6096,-0.508,0,0.4064,0.1016,0,
145,0.577697,0.997421,0.157972,0.6096,-0.508,0,0.1016,0.3048,0,
147,0.571068,0.998193,0.143943,0.6096,-0.508,0,-0.4064,0,0,
148,0.572787,0.999074,0.1465,0.6096,-0.508,0,0.1016,0.508,0,
150,0.759659,0.996594,0.522724,0.3048,0,0,0.1016,0.508,0,
151,0.560021,0.999262,0.12078,0.4064,-0.508,0,0.1016,0.508,0,
152,0.689428,0.994888,0.383969,0.2032,-0.1016,0,0.1016,0.508,0,
153,0.565558,0.994918,0.136198,-0.1016,-0.2032,0,0.1016,0.508,0,
156,0.604727,0.995147,0.214307,-0.1016,-0.2032,0,-0.2032,0.6096,0,
157,0.591854,0.99936,0.184349,-0.6096,-0.4064,0,-0.2032,0.6096,0,
158,0.700669,0.999176,0.402163,-0.6096,-0.4064,0,-0.4064,0.3048,0,
159,0.645793,0.999609,0.291977,-0.6096,-0.4064,0,-0.4064,0.6096,0,
160,0.592196,0.99785,0.186541,-0.6096,-0.4064,0,0.2032,0.3048,0,
161,0.556182,0.998013,0.11435,-0.3048,-0.508,0,0.2032,0.3048,0,
