0,0.72396,0.991444,0.456476,0.2032,0,0.2032,-0.4064,-0.508,0,0.3048,-0.2032,0,
1,0.584062,0.995509,0.172615,0.2032,0,0.2032,-0.4064,-0.508,0,0.1016,0.6096,0,
3,0.575078,0.995236,0.15492,0.2032,0,0.2032,-0.6096,-0.4064,0,0.1016,0.6096,0,
7,0.569106,0.995747,0.142465,0.2032,0,0.2032,-0.4064,-0.6096,0,0.1016,0.6096,0,
16,0.540083,0.995313,0.0848535,0.2032,0,0.2032,-0.4064,-0.6096,0,0.4064,0.4064,0,
21,0.535115,0.997996,0.0722339,0.2032,-0.2032,0.2032,-0.4064,-0.6096,0,0.4064,0.4064,0,
34,0.524327,0.997901,0.050753,-0.2032,0.2032,0.2032,-0.4064,-0.6096,0,0.4064,0.4064,0,
61,0.50721,0.998481,0.0159391,-0.2032,0.2032,0.2032,-0.6096,-0.6096,0,0.4064,0.4064,0,
234,0.503614,0.999081,0.00814784,-0.2032,0.2032,0.2032,-0.6096,-0.6096,0,0.508,0.4064,0,
260,0.503032,0.995804,0.0102603,0,0.2032,0.2032,-0.6096,-0.6096,0,0.508,0.4064,0,
