0,0.616343,0.996808,0.235878,0.2032,-0.2032,0.2032,-0.6096,0,0,-0.2032,0.6096,0,
6,0.580219,0.996684,0.163754,0.2032,-0.2032,0.2032,-0.6096,0,0,0.6096,0.3048,0,
9,0.576397,0.996914,0.15588,0.2032,-0.2032,0.2032,-0.6096,0,0,0.4064,0.6096,0,
22,0.565383,0.996997,0.133769,0.2032,-0.2032,0.2032,-0.6096,0,0,0.6096,0.508,0,
31,0.551502,0.997384,0.105621,0.2032,-0.2032,0.2032,-0.508,-0.2032,0,0.6096,0.508,0,
58,0.524749,0.998525,0.0509725,0.2032,-0.2032,0.2032,-0.6096,-0.3048,0,0.6096,0.508,0,
75,0.51853,0.996539,0.0405201,0.2032,0.2032,0.2032,-0.6096,-0.3048,0,0.6096,0.508,0,
110,0.50112,0.996424,0.00581597,0.2032,0.2032,0.2032,-0.508,-0.508,0,0.6096,0.508,0,
133,0.498429,0.996117,0.000740732,0.2032,0.2032,0.2032,-0.508,-0.6096,0,0.6096,0.508,0,
150,0.498348,0.995708,0.000987713,0.2032,0.2032,0.2032,-0.6096,-0.6096,0,0.6096,0.508,0,
183,0.498348,0.995708,0.000987713,0.2032,0.2032,0.2032,-0.6096,-0.6096,0,0.508,0.6096,0,
