0,0.653924,0.993426,0.314422,0.2032,0,0.2032,-0.4064,-0.1016,0,0.2032,0.6096,0,
5,0.566779,0.995483,0.138076,0.2032,0,0.2032,-0.508,-0.4064,0,0.2032,0.6096,0,
7,0.54767,0.995727,0.0996131,0.2032,0,0.2032,-0.508,-0.4064,0,0.6096,0.3048,0,
11,0.545139,0.995767,0.0945104,0.2032,0,0.2032,-0.508,-0.4064,0,0.3048,0.6096,0,
18,0.529247,0.995999,0.0624949,0.2032,0,0.2032,-0.508,-0.4064,0,0.6096,0.4064,0,
20,0.523719,0.99641,0.0510273,0.2032,0,0.2032,-0.4064,-0.6096,0,0.6096,0.4064,0,
30,0.518758,0.997325,0.0401908,-0.1016,0.2032,0.2032,-0.4064,-0.6096,0,0.6096,0.4064,0,
31,0.51863,0.995725,0.0415352,0.2032,0.1016,0.2032,-0.4064,-0.6096,0,0.6096,0.4064,0,
32,0.516605,0.998918,0.0342926,-0.2032,0.2032,0.2032,-0.4064,-0.6096,0,0.6096,0.4064,0,
62,0.51519,0.995401,0.0349784,0.1016,0.2032,0.2032,-0.4064,-0.6096,0,0.6096,0.4064,0,
113,0.507869,0.995518,0.0202189,0.1016,0.2032,0.2032,-0.6096,-0.508,0,0.6096,0.4064,0,
164,0.503257,0.995047,0.0114674,0.1016,0.2032,0.2032,-0.6096,-0.6096,0,0.6096,0.4064,0,
237,0.49942,0.995219,0.00362119,0.1016,0.2032,0.2032,-0.6096,-0.6096,0,0.508,0.6096,0,
509,0.498348,0.995708,0.000987713,0.2032,0.2032,0.2032,-0.6096,-0.6096,0,0.508,0.6096,0,
